version,1,0.01*
steps,2*

m,1,concrete,42.5,38400*
m,11,steel,483,210000.0,20.5*
m,12,steel,1.0E8,210000.0,20.5*
m,13,steel,412,210000.0,20.5*
m,14,steel,427,210000.0,20.5*
m,15,steel,1000000,1000000,20.5*
m,20,steelLinSoft,0.562,38400,3.84*
b,409,ux,0.0*
e,11,conc3N,7,18,8,0.105,1*
e,12,conc3N,18,19,8,0.105,1*
e,13,conc3N,8,20,9,0.105,1*
e,14,conc3N,19,20,8,0.105,1*
e,15,conc3N,9,20,10,0.105,1*
e,16,conc3N,20,21,10,0.105,1*
e,17,conc3N,10,22,11,0.105,1*
e,18,conc3N,21,22,10,0.105,1*
e,19,conc3N,13,24,14,0.105,1*
e,20,conc3N,24,25,14,0.105,1*
e,21,conc3N,14,26,15,0.105,1*
e,22,conc3N,25,26,14,0.105,1*
e,23,conc3N,15,26,16,0.105,1*
e,24,conc3N,26,27,16,0.105,1*
e,25,conc3N,16,28,17,0.105,1*
e,26,conc3N,27,28,16,0.105,1*
e,27,conc3N,17,28,18,0.105,1*
e,28,conc3N,28,29,18,0.105,1*
e,29,conc3N,18,30,19,0.105,1*
e,30,conc3N,29,30,18,0.105,1*
e,31,conc3N,19,30,20,0.105,1*
e,32,conc3N,30,31,20,0.105,1*
e,33,conc3N,20,32,21,0.105,1*
e,34,conc3N,31,32,20,0.105,1*
e,35,conc3N,21,32,22,0.105,1*
e,36,conc3N,32,33,22,0.105,1*
e,37,conc3N,24,36,25,0.105,1*
e,38,conc3N,35,36,24,0.105,1*
e,39,conc3N,25,36,26,0.105,1*
e,40,conc3N,36,37,26,0.105,1*
e,41,conc3N,26,38,27,0.105,1*
e,42,conc3N,37,38,26,0.105,1*
e,43,conc3N,27,38,28,0.105,1*
e,44,conc3N,38,39,28,0.105,1*
e,45,conc3N,28,40,29,0.105,1*
e,46,conc3N,39,40,28,0.105,1*
e,47,conc3N,29,40,30,0.105,1*
e,48,conc3N,40,41,30,0.105,1*
e,49,conc3N,30,42,31,0.105,1*
e,50,conc3N,41,42,30,0.105,1*
e,51,conc3N,31,42,32,0.105,1*
e,52,conc3N,42,43,32,0.105,1*
e,53,conc3N,32,44,33,0.105,1*
e,54,conc3N,43,44,32,0.105,1*
e,55,conc3N,35,46,36,0.105,1*
e,56,conc3N,46,47,36,0.105,1*
e,57,conc3N,36,48,37,0.105,1*
e,58,conc3N,47,48,36,0.105,1*
e,59,conc3N,37,48,38,0.105,1*
e,60,conc3N,48,49,38,0.105,1*
e,61,conc3N,38,50,39,0.105,1*
e,62,conc3N,49,50,38,0.105,1*
e,63,conc3N,39,50,40,0.105,1*
e,64,conc3N,50,51,40,0.105,1*
e,65,conc3N,40,52,41,0.105,1*
e,66,conc3N,51,52,40,0.105,1*
e,67,conc3N,41,52,42,0.105,1*
e,68,conc3N,52,53,42,0.105,1*
e,69,conc3N,42,54,43,0.105,1*
e,70,conc3N,53,54,42,0.105,1*
e,71,conc3N,43,54,44,0.105,1*
e,72,conc3N,54,55,44,0.105,1*
e,73,conc3N,46,58,47,0.105,1*
e,74,conc3N,57,58,46,0.105,1*
e,75,conc3N,47,58,48,0.105,1*
e,76,conc3N,58,59,48,0.105,1*
e,77,conc3N,48,60,49,0.105,1*
e,78,conc3N,59,60,48,0.105,1*
e,79,conc3N,49,60,50,0.105,1*
e,80,conc3N,60,61,50,0.105,1*
e,81,conc3N,50,62,51,0.105,1*
e,82,conc3N,61,62,50,0.105,1*
e,83,conc3N,51,62,52,0.105,1*
e,84,conc3N,62,63,52,0.105,1*
e,85,conc3N,52,64,53,0.105,1*
e,86,conc3N,63,64,52,0.105,1*
e,87,conc3N,53,64,54,0.105,1*
e,88,conc3N,64,65,54,0.105,1*
e,89,conc3N,54,66,55,0.105,1*
e,90,conc3N,65,66,54,0.105,1*
e,91,conc3N,57,68,58,0.105,1*
e,92,conc3N,68,69,58,0.105,1*
e,93,conc3N,58,70,59,0.105,1*
e,94,conc3N,69,70,58,0.105,1*
e,95,conc3N,59,70,60,0.105,1*
e,96,conc3N,70,71,60,0.105,1*
e,97,conc3N,60,72,61,0.105,1*
e,98,conc3N,71,72,60,0.105,1*
e,99,conc3N,61,72,62,0.105,1*
e,100,conc3N,72,73,62,0.105,1*
e,101,conc3N,62,74,63,0.105,1*
e,102,conc3N,73,74,62,0.105,1*
e,103,conc3N,63,74,64,0.105,1*
e,104,conc3N,74,75,64,0.105,1*
e,105,conc3N,64,76,65,0.105,1*
e,106,conc3N,75,76,64,0.105,1*
e,107,conc3N,65,76,66,0.105,1*
e,108,conc3N,76,77,66,0.105,1*
e,109,conc3N,68,80,69,0.105,1*
e,110,conc3N,79,80,68,0.105,1*
e,111,conc3N,69,80,70,0.105,1*
e,112,conc3N,80,81,70,0.105,1*
e,113,conc3N,70,82,71,0.105,1*
e,114,conc3N,81,82,70,0.105,1*
e,115,conc3N,71,82,72,0.105,1*
e,116,conc3N,82,83,72,0.105,1*
e,117,conc3N,72,84,73,0.105,1*
e,118,conc3N,83,84,72,0.105,1*
e,119,conc3N,73,84,74,0.105,1*
e,120,conc3N,84,85,74,0.105,1*
e,121,conc3N,74,86,75,0.105,1*
e,122,conc3N,85,86,74,0.105,1*
e,123,conc3N,75,86,76,0.105,1*
e,124,conc3N,86,87,76,0.105,1*
e,125,conc3N,76,88,77,0.105,1*
e,126,conc3N,87,88,76,0.105,1*
e,127,conc3N,79,90,80,0.105,1*
e,128,conc3N,90,91,80,0.105,1*
e,129,conc3N,80,92,81,0.105,1*
e,130,conc3N,91,92,80,0.105,1*
e,131,conc3N,81,92,82,0.105,1*
e,132,conc3N,92,93,82,0.105,1*
e,133,conc3N,82,94,83,0.105,1*
e,134,conc3N,93,94,82,0.105,1*
e,135,conc3N,83,94,84,0.105,1*
e,136,conc3N,94,95,84,0.105,1*
e,137,conc3N,84,96,85,0.105,1*
e,138,conc3N,95,96,84,0.105,1*
e,139,conc3N,85,96,86,0.105,1*
e,140,conc3N,96,97,86,0.105,1*
e,141,conc3N,86,98,87,0.105,1*
e,142,conc3N,97,98,86,0.105,1*
e,143,conc3N,87,98,88,0.105,1*
e,144,conc3N,98,99,88,0.105,1*
e,145,conc3N,90,102,91,0.105,1*
e,146,conc3N,101,102,90,0.105,1*
e,147,conc3N,91,102,92,0.105,1*
e,148,conc3N,102,103,92,0.105,1*
e,149,conc3N,92,104,93,0.105,1*
e,150,conc3N,103,104,92,0.105,1*
e,151,conc3N,93,104,94,0.105,1*
e,152,conc3N,104,105,94,0.105,1*
e,153,conc3N,94,106,95,0.105,1*
e,154,conc3N,105,106,94,0.105,1*
e,155,conc3N,95,106,96,0.105,1*
e,156,conc3N,106,107,96,0.105,1*
e,157,conc3N,96,108,97,0.105,1*
e,158,conc3N,107,108,96,0.105,1*
e,159,conc3N,97,108,98,0.105,1*
e,160,conc3N,108,109,98,0.105,1*
e,161,conc3N,98,110,99,0.105,1*
e,162,conc3N,109,110,98,0.105,1*
e,163,conc3N,101,112,102,0.105,1*
e,164,conc3N,112,113,102,0.105,1*
e,165,conc3N,102,114,103,0.105,1*
e,166,conc3N,113,114,102,0.105,1*
e,167,conc3N,103,114,104,0.105,1*
e,168,conc3N,114,115,104,0.105,1*
e,169,conc3N,104,116,105,0.105,1*
e,170,conc3N,115,116,104,0.105,1*
e,171,conc3N,105,116,106,0.105,1*
e,172,conc3N,116,117,106,0.105,1*
e,173,conc3N,106,118,107,0.105,1*
e,174,conc3N,117,118,106,0.105,1*
e,175,conc3N,107,118,108,0.105,1*
e,176,conc3N,118,119,108,0.105,1*
e,177,conc3N,108,120,109,0.105,1*
e,178,conc3N,119,120,108,0.105,1*
e,179,conc3N,109,120,110,0.105,1*
e,180,conc3N,120,121,110,0.105,1*
e,181,conc3N,111,122,112,0.105,12*
e,182,conc3N,122,123,112,0.105,12*
e,183,conc3N,112,124,113,0.105,1*
e,184,conc3N,123,124,112,0.105,1*
e,185,conc3N,113,124,114,0.105,1*
e,186,conc3N,124,125,114,0.105,1*
e,187,conc3N,114,126,115,0.105,1*
e,188,conc3N,125,126,114,0.105,1*
e,189,conc3N,115,126,116,0.105,1*
e,190,conc3N,126,127,116,0.105,1*
e,191,conc3N,116,128,117,0.105,1*
e,192,conc3N,127,128,116,0.105,1*
e,193,conc3N,117,128,118,0.105,1*
e,194,conc3N,128,129,118,0.105,1*
e,195,conc3N,118,130,119,0.105,1*
e,196,conc3N,129,130,118,0.105,1*
e,197,conc3N,119,130,120,0.105,1*
e,198,conc3N,130,131,120,0.105,1*
e,199,conc3N,120,132,121,0.105,1*
e,200,conc3N,131,132,120,0.105,1*
e,201,conc3N,122,134,123,0.105,12*
e,202,conc3N,133,134,122,0.105,12*
e,203,conc3N,123,134,124,0.105,1*
e,204,conc3N,134,135,124,0.105,1*
e,205,conc3N,124,136,125,0.105,1*
e,206,conc3N,135,136,124,0.105,1*
e,207,conc3N,125,136,126,0.105,1*
e,208,conc3N,136,137,126,0.105,1*
e,209,conc3N,126,138,127,0.105,1*
e,210,conc3N,137,138,126,0.105,1*
e,211,conc3N,127,138,128,0.105,1*
e,212,conc3N,138,139,128,0.105,1*
e,213,conc3N,128,140,129,0.105,1*
e,214,conc3N,139,140,128,0.105,1*
e,215,conc3N,129,140,130,0.105,1*
e,216,conc3N,140,141,130,0.105,1*
e,217,conc3N,130,142,131,0.105,1*
e,218,conc3N,141,142,130,0.105,1*
e,219,conc3N,131,142,132,0.105,1*
e,220,conc3N,142,143,132,0.105,1*
e,221,conc3N,134,146,135,0.105,1*
e,222,conc3N,145,146,134,0.105,1*
e,223,conc3N,135,146,136,0.105,1*
e,224,conc3N,146,147,136,0.105,1*
e,225,conc3N,136,148,137,0.105,1*
e,226,conc3N,147,148,136,0.105,1*
e,227,conc3N,137,148,138,0.105,1*
e,228,conc3N,148,149,138,0.105,1*
e,229,conc3N,138,150,139,0.105,1*
e,230,conc3N,149,150,138,0.105,1*
e,231,conc3N,139,150,140,0.105,1*
e,232,conc3N,150,151,140,0.105,1*
e,233,conc3N,140,152,141,0.105,1*
e,234,conc3N,151,152,140,0.105,1*
e,235,conc3N,141,152,142,0.105,1*
e,236,conc3N,152,153,142,0.105,1*
e,237,conc3N,142,154,143,0.105,1*
e,238,conc3N,153,154,142,0.105,1*
e,239,conc3N,145,156,146,0.105,1*
e,240,conc3N,156,157,146,0.105,1*
e,241,conc3N,146,158,147,0.105,1*
e,242,conc3N,157,158,146,0.105,1*
e,243,conc3N,147,158,148,0.105,1*
e,244,conc3N,158,159,148,0.105,1*
e,245,conc3N,148,160,149,0.105,1*
e,246,conc3N,159,160,148,0.105,1*
e,247,conc3N,149,160,150,0.105,1*
e,248,conc3N,160,161,150,0.105,1*
e,249,conc3N,150,162,151,0.105,1*
e,250,conc3N,161,162,150,0.105,1*
e,251,conc3N,151,162,152,0.105,1*
e,252,conc3N,162,163,152,0.105,1*
e,253,conc3N,152,164,153,0.105,1*
e,254,conc3N,163,164,152,0.105,1*
e,255,conc3N,153,164,154,0.105,1*
e,256,conc3N,164,165,154,0.105,1*
e,257,conc3N,156,168,157,0.105,1*
e,258,conc3N,167,168,156,0.105,1*
