version,1,0.01*
steps,0*
scaleforces,0.222*

m,1,concrete,41.27,29836.5*
m,11,steel,501.0,200000.0,825.3*
m,12,steel,430.0,200000.0,1299.0*
m,13,steel,430.0,200000.0,1299.0*
m,14,steel,0.0,200000.0,0.0*
m,15,steel,461.0,200000.0,991.4*
m,16,steel,461.0,200000.0,991.4*
m,17,steel,430.0,200000.0,1299.0*
m,18,steel,430.0,200000.0,1299.0*
m,19,steel,0.0,200000.0,0.0*
m,20,steel,0.0,200000.0,0.0*
m,21,steel,430.0,200000.0,1299.0*
m,22,steel,1.0E8,200000.0,0.33*
m,23,steelLinSoft,0.71,29836.5,2.98365*
b,6,uy,0.0*
n,115,0.5549999999999999,-0.25*
n,116,0.75,-0.215*
n,117,0.35509999999999997,0.03*
n,118,1.305,-0.25*
n,119,0.35509999999999997,-0.215*
n,120,0.235,0.125*
n,121,0.455,0.125*
n,122,1.4925,-0.25*
n,123,0.54,-0.18*
n,124,0.2552,0.125*
n,125,0.14409999999999998,0.12954842105263156*
n,126,0.36635,0.13167999999999996*
n,127,1.5425,0.25*
n,128,1.625,0.020000000000000004*
n,129,0.36749999999999994,-0.25*
n,130,0.27374999999999994,-0.25*
n,131,0.35509999999999997,-0.18*
n,132,1.0,-0.215*
n,133,0.40505,-0.215*
n,134,0.30515,-0.215*
n,135,0.54,0.22*
n,136,0.59875,0.25*
n,137,1.1175,-0.25*
n,138,1.25,-0.215*
n,139,0.455,0.1725*
n,140,0.18450000000000003,0.16631581755071964*
n,141,0.235,-0.114375*
n,142,0.235,-0.018125000000000002*
n,143,0.30515,-0.18*
n,144,0.067,0.22*
n,145,0.8143750000000001,0.25*
n,146,0.235,0.1725*
n,147,1.5,-0.215*
n,148,0.1441,0.17890650426300042*
n,149,0.6875,0.22*
n,150,1.58625,-0.25*
n,151,1.3125,0.22*
n,152,1.375,0.020000000000000018*
n,153,1.375,0.12000000000000001*
n,154,1.39875,-0.25*
n,155,0.2075,-0.215*
n,156,0.2075,-0.18*
n,157,1.3362499999999997,0.25*
n,158,1.3125,-0.215*
n,159,0.20470000000000002,0.19030762787288794*
n,160,1.5625,-0.215*
n,161,1.25,-0.18*
n,162,1.5,-0.18*
n,163,1.1875,-0.215*
n,164,1.4375,-0.215*
n,165,0.9375,0.22*
n,166,0.9375,-0.215*
n,167,0.46124999999999994,-0.25*
n,168,0.22687499999999997,-0.25*
n,169,0.28017499999999995,-0.215*
n,170,0.54,-0.215*
n,171,0.28017499999999995,-0.18*
n,172,1.0,-0.18*
n,173,1.0,0.03*
n,174,0.35509999999999997,-0.1625*
n,175,1.0625,-0.215*
n,176,1.02375,-0.25*
n,177,0.875,0.125*
n,178,1.0625,0.22*
n,179,1.125,0.125*
n,180,1.03125,0.1313815789473684*
n,181,1.2490999999999999,0.0775*
n,182,1.0550000000000002,0.25*
n,183,1.105,0.25*
n,184,0.055,0.0*
n,185,0.10500000000000001,0.0*
n,186,0.08144512598003523,0.15422746265781595*
n,187,1.1875,0.22*
n,188,0.235,-0.0903125*
n,189,0.235,-0.1384375*
n,190,0.235,0.005937499999999998*
n,191,0.2552,-0.018125000000000002*
n,192,0.1643,0.19572967015689036*
n,193,1.28125,0.14854978947368422*
n,194,1.09375,0.22*
n,195,1.078125,0.1646709305278787*
n,196,1.125,0.1725*
n,197,1.19235,0.14875*
n,198,0.17625,0.03*
n,199,0.25031249999999994,-0.25*
n,200,1.34375,-0.215*
n,201,0.235,0.19624999999999998*
n,202,1.539375,-0.25*
n,203,0.96875,-0.215*
n,204,0.08812500000000001,0.08882029729036806*
n,205,1.3125,-0.18*
n,206,0.9375,-0.18*
n,207,1.375,-0.07999999999999997*
n,208,0.875,-0.075*
n,209,0.2552,0.1725*
n,210,1.2812499999999996,-0.09093749999999982*
n,211,0.96875,-0.09029761904761902*
n,212,1.68,0.020000000000000004*
n,213,0.75,0.03*
n,214,0.625,0.125*
n,215,0.71875,0.1313815789473684*
n,216,1.351875,-0.25*
n,217,0.9768749999999999,-0.25*
n,218,0.029375,0.03*
n,219,0.455,-0.06625*
n,220,0.9687500000000001,0.159161001054976*
n,221,1.15625,0.22*
n,222,0.0,0.14*
n,223,1.1718750000000002,0.18314633333333336*
n,224,0.625,-0.06625*
n,225,1.2160562500000005,0.18615375877192988*
n,226,0.75,-0.18*
n,227,0.8125,0.22*
n,228,1.5,0.22*
n,229,0.40505,-0.18*
n,230,0.2075,-0.1625*
n,231,0.30515,-0.1625*
n,232,0.54,-0.1625*
n,233,0.2075,-0.1975*
n,234,0.35509999999999997,-0.1975*
n,235,0.54,-0.1975*
n,236,0.2552,-0.114375*
n,237,0.40505,-0.1625*
n,238,0.30515,-0.1975*
n,239,0.40505,-0.1975*
n,240,0.28017499999999995,-0.1975*
n,241,0.6875,-0.215*
n,242,0.7424999999999999,-0.25*
n,243,0.3259000000000001,0.16715458050271742*
n,244,0.6875,-0.18*
n,245,0.49750000000000005,-0.215*
n,246,0.5825,-0.215*
n,247,0.5825,-0.18*
n,248,0.49750000000000005,-0.18*
n,249,0.235,0.0775*
n,250,0.3866,0.17409604336503623*
n,251,0.8362499999999999,-0.25*
n,252,1.625,0.12*
n,253,1.21125,-0.25*
n,254,1.625,-0.07999999999999999*
n,255,0.65625,-0.215*
n,256,0.65625,-0.18*
n,257,0.6487499999999999,-0.25*
n,258,0.625,-0.114375*
n,259,0.42639999999999995,0.18858989473684204*
n,260,0.8125,-0.215*
n,261,0.2855,0.18765968421052626*
n,262,1.4375,0.22*
n,263,1.47375,0.25*
n,264,0.670625,0.25*
n,265,0.044062500000000004,0.07376302083333332*
n,266,0.3800750000000001,-0.08845289610389616*
n,267,0.5240441176470588,0.14875000000000002*
n,268,0.71875,-0.08878434065934067*
n,269,0.49750000000000005,0.22*
n,270,0.526875,0.25*
n,271,1.61125,0.25*
n,272,0.18,-0.12187500000000001*
n,273,0.430025,-0.18*
n,274,0.330125,-0.215*
n,275,0.380075,-0.215*
n,276,1.5625,0.22*
n,277,0.380075,-0.18*
n,278,0.330125,-0.18*
n,279,0.3461,0.19068176966592995*
n,280,1.46875,0.1309375*
n,281,0.32388968406566726,-0.0421875*
n,282,0.430025,-0.215*
n,283,0.32062499999999994,-0.25*
n,284,0.41437499999999994,-0.25*
n,285,1.5,-0.029999999999999978*
n,286,0.205625,0.03*
n,287,0.235,-0.0421875*
n,288,0.51875,-0.215*
n,289,0.47625000000000006,-0.215*
n,290,0.60375,-0.215*
n,291,0.56125,-0.215*
n,292,0.56125,-0.18*
n,293,0.60375,-0.18*
n,294,0.51875,-0.18*
n,295,0.47625000000000006,-0.18*
n,296,0.49750000000000005,-0.1625*
n,297,0.2053480113636363,-0.10234375000000002*
n,298,0.5081249999999999,-0.25*
n,299,0.6018749999999999,-0.25*
n,300,0.5825,-0.1625*
n,301,0.5187499999999999,-0.09560876623376607*
n,302,0.19093750000000012,0.07191611842105256*
n,303,0.18,-0.040625*
n,304,0.235,0.14875*
n,305,0.20781960227272722,-0.030156250000000002*
n,306,0.20256439492024986,0.13687500000000002*
n,307,0.78125,0.22*
n,308,0.1005,0.22*
n,309,0.067,0.25*
n,310,0.0335,0.22*
n,311,0.3866,0.19815914594584913*
n,312,0.4228126798489047,0.14875*
n,313,0.7968750000000001,0.1426312126362677*
n,314,0.765625,0.1765822900806912*
n,315,0.4081803354078735,0.09523341076466846*
n,316,0.0,0.18*
n,317,0.05025000000000001,0.1818488182443851*
n,318,0.455,0.19624999999999998*
n,319,0.2860249344119287,0.14875*
n,320,0.3056999999999998,0.19909844118153425*
n,321,0.2552,0.19624999999999998*
n,322,0.49750000000000005,-0.1975*
n,323,0.48468749999999994,-0.25*
n,324,0.5315624999999999,-0.25*
n,325,0.574467722212852,-0.0903125*
n,326,0.455,-0.114375*
n,327,0.31134246367429674,0.08401186443223421*
n,328,0.54,0.03*
n,329,0.4895220588235295,0.184375*
n,330,0.5744667705368748,-0.025219280564837857*
n,331,0.84375,0.22*
n,332,1.15625,-0.215*
n,333,0.7893749999999999,-0.25*
n,334,0.330125,-0.11284089732449776*
n,335,0.875,0.1725*
n,336,1.1875,-0.18*
n,337,1.125,-0.075*
n,338,0.8281249999999999,0.1765822900806913*
n,339,1.164375,-0.25*
n,340,0.5825,0.22*
n,341,1.53125,0.1590213815789473*
n,342,0.30515,0.03*
n,343,0.21226086274230715,0.160625*
n,344,1.21875,-0.11902138157894757*
n,345,0.7968750000000001,0.18985654685033063*
n,346,1.5372962457635566,0.061977546850079696*
n,347,1.2115994226341074,-0.01951988354766482*
n,348,0.625,0.1725*
n,349,0.56125,0.177829630304134*
n,350,0.571924044234851,0.1258314271509118*
n,351,0.5245690262646037,0.08837357085740759*
n,352,0.6704755309325946,0.14875*
n,353,0.6875,0.03*
n,354,0.6762328921769699,0.08898005048337873*
n,355,0.330125,-0.1975*
n,356,0.380075,-0.1975*
n,357,0.430025,-0.1975*
n,358,0.47625000000000006,-0.1975*
n,359,0.51875,-0.1975*
n,360,0.5825,-0.1975*
n,361,0.2552,0.0775*
n,362,0.56125,-0.1975*
n,363,0.60375,-0.1975*
n,364,1.03125,0.22*
n,365,0.3931578843040598,0.14492338423979792*
n,366,0.47625000000000006,0.22*
n,367,0.7784375000000001,0.25*
n,368,1.0550000000000002,0.27*
n,369,0.5628124999999999,0.25*
n,370,0.235,0.10125*
n,371,0.28089416139278944,0.10124999999999999*
n,372,0.3579002673743397,0.16175585342327095*
n,373,0.40505,0.03*
n,374,0.3609388920651669,0.07946130451330424*
n,375,1.6524999999999999,0.22*
n,376,1.53125,-0.215*
n,377,1.59375,-0.215*
n,378,0.6956249999999999,-0.25*
n,379,1.105,0.27*
n,380,1.4375,-0.18*
n,381,1.633125,-0.25*
n,382,1.6524999999999999,-0.215*
n,383,1.164375,0.25*
n,384,1.1838433990524788,-0.07152222652676941*
n,385,0.9221874999999999,0.25*
n,386,0.455,0.0775*
n,387,0.49750000000000005,0.03*
n,388,1.258125,-0.25*
n,389,1.21875,-0.215*
n,390,1.03125,-0.215*
n,391,1.070625,-0.25*
n,392,0.84375,-0.215*
n,393,0.9940625000000001,0.25*
n,394,0.10500000000000001,-0.02*
n,395,0.14687499999999998,0.03*
n,396,-0.02,0.03*
n,397,0.0335,0.25*
n,398,0.055,-0.02*
n,399,0.08375,0.18989345986626122*
n,400,0.235,0.05375*
n,401,0.20756116345025422,0.0024021833029078308*
n,402,0.625,-0.1384375*
n,403,0.3211031858597267,0.1251486548041849*
n,404,0.18,-0.14218750000000002*
n,405,0.90625,-0.215*
n,406,0.6785318520098143,-0.1259666885620817*
n,407,1.09375,-0.215*
n,408,1.0625,-0.18*
n,409,1.454322097700352,0.04804866743632228*
n,410,1.28125,-0.14095120614035078*
n,411,1.625,-0.13*
n,412,0.28017499999999995,-0.1625*
n,413,0.2552,-0.1384375*
n,414,0.1055882376992069,0.12364845738838644*
n,415,0.0,0.1*
n,416,0.04507302962392529,0.12220948019204765*
n,417,0.2552,0.005937499999999998*
n,418,0.2552,-0.0903125*
n,419,1.013129432132964,0.1748107636853827*
n,420,0.96875,0.22*
n,421,0.6346875000000001,0.25*
n,422,0.65625,0.22*
n,423,1.40625,0.22*
n,424,1.3706249999999998,0.25*
n,425,0.088125,0.03*
n,426,0.71875,0.22*
n,427,0.8125,0.03*
n,428,0.7645809812195813,0.09000152346414568*
n,429,0.380075,-0.12968829829443151*
n,430,0.8503125,0.25*
n,431,1.34375,0.22*
n,432,0.20408980411374664,-0.06124594841707107*
n,433,1.2331249999999998,0.25*
n,434,1.28125,0.22*
n,435,1.2367958222728748,0.14679484771071677*
n,436,0.8831249999999999,-0.25*
n,437,0.78125,-0.215*
n,438,0.71875,-0.215*
n,439,0.2853302069378718,-0.0421875*
n,440,0.625,0.0775*
n,441,1.46875,-0.215*
n,442,1.445625,-0.25*
n,443,0.28017499999999995,0.03*
n,444,0.17648886481647302,0.10802223965878556*
n,445,0.11724999999999998,0.19409522658387673*
n,446,0.4258380653279373,0.11916414786271777*
n,447,1.59375,0.22*
n,448,1.576875,0.25*
n,449,1.625,-0.029999999999999992*
n,450,0.34406249999999994,-0.25*
n,451,0.330125,-0.1625*
n,452,0.96875,-0.18*
n,453,0.39093749999999994,-0.25*
n,454,0.48247302355446975,0.14875*
n,455,0.4909375,0.25*
n,456,1.1409375,-0.25*
n,457,1.28125,-0.215*
n,458,0.5258733114791114,0.1864422334587544*
n,459,0.1726352266016867,0.13877337577395107*
n,460,0.2552,-0.0421875*
n,461,0.1005,0.25*
n,462,1.321755123113582,0.06999999999999978*
n,463,1.301875,0.25*
n,464,1.5160047455511874,0.1093612662099649*
n,465,1.40625,-0.215*
n,466,1.34375,-0.18*
n,467,1.3284375,-0.25*
n,468,1.3216536458333334,-0.02999999999999998*
n,469,1.15625,-0.18*
n,470,0.9375,0.03*
n,471,0.90625,0.22*
n,472,0.9534374999999999,-0.25*
n,473,1.043231904955321,-0.045438208386522745*
n,474,1.0625,0.03*
n,475,0.9766373337196506,0.09270840237645246*
n,476,0.430025,-0.1625*
n,477,0.9230567145606803,0.17413590189384154*
n,478,1.1788199961360124,0.07974803201008719*
n,479,1.078125,0.1945417252582721*
n,480,1.0773071104560583,0.11617540184361563*
n,481,1.21875,0.22*
n,482,1.154487453600594,0.14875*
n,483,0.2072413551727245,-0.13101514603019804*
n,484,1.125,0.19624999999999998*
n,485,1.125,0.14875*
n,486,0.875,-0.1275*
n,487,1.4275,-0.03000000000000003*
n,488,1.625,0.07*
n,489,0.5916035290296265,0.15696584658832363*
n,490,0.6874744075044192,0.12022515804388988*
n,491,0.625,-0.018125000000000002*
n,492,0.8493163787078853,0.14875000000000002*
n,493,1.508125,0.25*
n,494,1.53125,0.22*
n,495,1.46875,0.1809512061403509*
n,496,1.4393749999999998,0.25*
n,497,1.46875,0.22*
n,498,0.2929004527460614,-0.12522947164330867*
n,499,0.5888236067646954,-0.12525575012986076*
n,500,0.4924968486457543,-0.12408963366348966*
n,501,0.421378312676674,-0.09031250000000002*
n,502,0.6721874999999999,-0.25*
n,503,0.625,-0.0903125*
n,504,0.5536751008341106,0.14918000600601855*
n,505,0.71875,-0.025281516961644893*
n,506,0.3431115848704581,-0.07609296421665504*
n,507,0.330125,-0.002042692267019523*
n,508,1.5609687820033913,-0.001171955008477918*
n,509,0.5825,0.03*
n,510,0.0,0.2*
n,511,0.02589485929031021,0.16*
n,512,0.7576818604784497,0.13791364423237787*
n,513,0.5432634567271625,-0.05776634648810771*
n,514,0.5899647330002736,-0.057765663706043434*
n,515,0.330125,0.03*
n,516,0.5390806308764566,0.11869023010411256*
n,517,0.875,0.19624999999999998*
n,518,1.21875,-0.18*
n,519,0.625,0.19624999999999998*
n,520,0.625,0.14875*
n,521,0.7187499999999999,0.06653598358542963*
n,522,0.3903044238428456,0.11694490843091328*
n,523,0.21226086274230713,0.113125*
n,524,0.28431256208258837,0.07177803562659907*
n,525,0.455,-0.018125000000000002*
n,526,0.392591559073915,0.063289651931137*
n,527,1.625,0.16999999999999998*
n,528,1.645625,0.25*
n,529,1.5625,-0.18*
n,530,1.5159375,-0.25*
n,531,1.6096875,-0.25*
n,532,1.46875,-0.10499999999999998*
n,533,1.375,-0.12999999999999998*
n,534,1.6524999999999999,-0.18*
n,535,1.2346305590654945,-0.07077512128662175*
n,536,1.125,-0.0225*
n,537,0.4869221755812413,0.10124999999999992*
n,538,0.430025,0.03*
n,539,0.51875,0.05560895536625826*
n,540,0.455,0.05375*
n,541,1.2346875,-0.25*
n,542,1.0471875,-0.25*
n,543,0.8596874999999999,-0.25*
n,544,0.8125,-0.18*
n,545,0.1615625,0.05867785762135627*
n,546,0.155,0.0*
n,547,0.6522625,-0.15046874999999998*
n,548,0.60375,-0.1625*
n,549,0.341904519495079,0.1410369978600007*
n,550,0.34677167744916276,0.10731907532837767*
n,551,0.90625,-0.18*
n,552,0.6717019579238945,-0.07823708021654577*
n,553,0.7262057557798801,-0.13719090997288583*
n,554,1.125,-0.1275*
n,555,1.09375,-0.18*
n,556,1.03125,-0.18*
n,557,1.501170485659291,0.023075831903330016*
n,558,1.375,0.07*
n,559,1.4253370542184503,0.09579399955613964*
n,560,1.28125,-0.18*
n,561,1.2450730032317636,-0.14402823464912287*
n,562,1.68,-0.07999999999999999*
n,563,0.12061137995062735,0.15422746265781595*
n,564,0.13055222559006655,0.08933901484329222*
n,565,0.0,0.08*
n,566,0.07529210960115185,0.12454907197031186*
n,567,0.06050236461198864,0.09765387565276333*
n,568,0.028838915160866424,0.09831433369427062*
n,569,1.015625,0.2000377870947366*
n,570,1.0444815653606834,0.16239731225314602*
n,571,0.9992177085491583,0.14351123842456912*
n,572,0.9829720519055899,0.189580500527488*
n,573,0.671875,0.1860745235882763*
n,574,1.375,0.17*
n,575,0.1028125,0.05941014864518403*
n,576,0.7343750000000001,0.18985654685033057*
n,577,0.7065625,0.25*
n,578,0.875,0.0775*
n,579,0.875,-0.0225*
n,580,0.78125,0.03*
n,581,0.380075,-0.1625*
n,582,0.3509871427886014,-0.1334585984197655*
n,583,1.265625,0.1842748947368421*
n,584,1.2603036872944597,0.11522916169728285*
n,585,0.7659374999999999,-0.25*
n,586,0.71875,-0.18*
n,587,0.2894818286458954,-0.07828124999999997*
n,588,0.2894818286458954,-0.006093750000000002*
n,589,0.5980834697183561,0.10125*
n,590,0.625,0.10125*
n,591,0.65625,0.03*
n,592,1.46875,-0.18*
n,593,1.4221875,-0.25*
n,594,0.455,0.10125*
n,595,1.68,-0.029999999999999992*
n,596,1.6524999999999996,-0.00499999999999996*
n,597,0.984375,-0.1351488095238095*
n,598,0.5032585706007643,0.16314710055848966*
n,599,0.15188043346687471,0.15422746265781603*
n,600,1.3240529190619583,0.12090325189886983*
n,601,1.501842446630424,0.14087912032352237*
n,602,1.5699871412387782,0.11995924929781243*
n,603,1.4931870780602257,0.07063288401762052*
n,604,1.40625,-0.18*
n,605,1.3248980811460656,0.019996759123477148*
n,606,1.375,-0.029999999999999978*
n,607,1.3272000623532862,-0.07754071302816912*
n,608,0.96875,-0.026089865931528462*
n,609,1.03125,-0.0021980527827239597*
n,610,1.03125,0.07587451757232146*
n,611,0.96875,0.03*
n,612,0.455,-0.1384375*
n,613,0.9309360863940959,0.12097844749830303*
n,614,0.8998646765720204,0.14875*
n,615,0.9218749999999998,0.1997142929194066*
n,616,1.2148728475857986,0.107162340793058*
n,617,1.2125919186310958,0.03585388298163724*
n,618,1.125,0.0775*
n,619,1.0997217938844541,0.1796063278930754*
n,620,1.1734187268002974,0.11663459575092114*
n,621,1.14957208700997,0.17282766592221677*
n,622,1.0981399221520656,0.13687499999999986*
n,623,0.9188397581254724,-0.10125000000000016*
n,624,1.4210928759578507,0.01583501975574286*
n,625,1.68,0.12*
n,626,1.68,0.07*
n,627,1.5830680116361722,0.045000000000000345*
n,628,0.5985462216481084,0.13079077326779132*
n,629,0.5913461700257199,0.18910313064394887*
n,630,0.6963259996725455,0.1448276196621699*
n,631,0.6555831085644924,0.11405434616738297*
n,632,0.8225514583008894,0.1503549662739865*
n,633,1.515625,0.18951069078947363*
n,634,1.453125,0.20047560307017548*
n,635,1.484375,0.20047560307017548*
n,636,0.3177146649392462,-0.13767044866224887*
n,637,0.56125,-0.13973305685687742*
n,638,0.4831125933977586,-0.08909912087027082*
n,639,0.5272058392615051,-0.1297434818686583*
n,640,0.455,-0.0903125*
n,641,0.3998402457434566,-0.10907059719916376*
n,642,0.6016568741400209,-0.10234374999999987*
n,643,0.71875,0.03*
n,644,0.7946819231767478,-0.05703292881049278*
n,645,0.6723853638918035,-0.015017518041303255*
n,646,0.3777090854310564,-0.034077296714960945*
n,647,0.35530734824044996,-0.10107157459233818*
n,648,1.597750394918529,-0.004999999999999994*
n,649,1.5563685338968454,-0.07032866525788706*
n,650,0.625,0.05375*
n,651,0.625,0.005937499999999998*
n,652,0.56125,0.004897450300285165*
n,653,0.56125,0.06684377232402751*
n,654,0.026260942989372305,0.1940691704928014*
n,655,0.05333695635530805,0.15390885744638813*
n,656,0.024229142022758922,0.1353930822714099*
n,657,0.7801168136059052,0.11669139138688436*
n,658,0.7421460280921258,0.11122377630963921*
n,659,0.5459842547835002,-0.0863896564972988*
n,660,0.625,-0.0421875*
n,661,0.31763749999999996,0.055929222727093594*
n,662,0.8986519635203508,0.18437499999999998*
n,663,0.8524189191692109,0.1843749999999998*
n,664,1.203125,-0.14951069078947377*
n,665,0.6477377654662974,0.16062499999999982*
n,666,0.750127502702777,0.061741440736842776*
n,667,0.6885189362683283,0.060760867221878366*
n,668,0.706904488215564,0.09558969294588109*
n,669,0.38281737019921136,0.09256581724388871*
n,670,0.2552,0.05375*
n,671,0.455,0.005937499999999998*
n,672,0.5067453829101765,-0.020993487505091078*
n,673,0.42445090687986436,0.06751766378201529*
n,674,0.380075,0.03*
n,675,1.625,0.195*
n,676,1.68,0.16999999999999998*
n,677,1.578125,0.17546874999999998*
n,678,1.59375,-0.18*
n,679,1.53125,-0.18*
n,680,1.46375,-0.05890625000000001*
n,681,1.4185416666666664,-0.1049999999999999*
n,682,1.375,-0.15499999999999997*
n,683,1.3281249999999996,-0.1354687499999998*
n,684,1.68,-0.13*
n,685,1.625,-0.155*
n,686,1.208948132148764,-0.05151326853083297*
n,687,1.2665433666464478,-0.02563330460851841*
n,688,1.2487298297423262,-0.10215270756595408*
n,689,1.2095031263648532,-0.08924099220902978*
n,690,1.09375,0.03*
n,691,1.167447655869169,0.0037500000000000987*
n,692,1.1529730391687585,-0.04875*
n,693,1.0882624018717573,-0.04875000000000007*
n,694,0.5119775497829583,0.11303215115293026*
n,695,0.4175375,-0.007023551948051873*
n,696,0.4992985712149783,0.0759625872481815*
n,697,0.47625000000000006,0.03*
n,698,0.84375,-0.18*
n,699,0.78125,-0.18*
n,700,0.16797025246223976,0.08366930955208776*
n,701,0.13218749999999996,0.055622337377921584*
n,702,0.6511627142412167,-0.12295655084066022*
n,703,0.6796850758779407,-0.15353618022754922*
n,704,0.3363952152586702,0.08451078052955982*
n,705,0.875,-0.15375*
n,706,0.7011617851389699,-0.057032928810492815*
n,707,0.6915865308395707,-0.09974515437948336*
n,708,0.6468012684998227,-0.07828125000000014*
n,709,1.1560759038958925,-0.10125000000000006*
n,710,1.125,-0.15375*
n,711,1.0585949581423495,-0.11189875969327273*
n,712,1.5371328017573866,0.025904524171822926*
n,713,1.46375,-0.002649753427363723*
n,714,1.375,0.095*
n,715,1.296875,-0.1604756030701754*
n,716,1.2656249999999998,-0.1604756030701754*
n,717,1.6524999999999999,-0.10500000000000007*
n,718,1.6524999999999999,-0.05499999999999999*
n,719,0.10102825296533129,0.17086939913510982*
n,720,0.15101948805037615,0.10483000249282391*
n,721,1.0628481718793954,0.1406739168561969*
n,722,1.0472872769085784,0.19313914653865885*
n,723,1.0050327354261595,0.11050705291168292*
n,724,0.9708223068426494,0.12571258788933884*
n,725,0.952078214719514,0.18548994675716862*
n,726,1.375,0.195*
n,727,1.4180105572753725,0.14500000000000002*
n,728,1.328125,0.17546874999999992*
n,729,0.07247089955539358,0.06263004033642375*
n,730,0.703125,0.19277933562160054*
n,731,0.7407885254248767,0.16153394217346065*
n,732,0.90625,0.03*
n,733,0.84375,0.03*
n,734,0.796875,0.06665695125755498*
n,735,0.765625,-0.015306020826599862*
n,736,1.2412067918792857,0.19487465031086446*
n,737,1.296875,0.19188664657154664*
n,738,1.286778739749921,0.08683933572936504*
