version,1,0.01*
steps,0*
scaleforces,0.21872*

m,1,concrete,36.04,28948.0*
m,11,steel,633.0,200000.0,340.4*
m,12,steel,364.0,200000.0,933.5*
m,13,steel,0.0,200000.0,0.0*
m,14,steel,0.0,200000.0,0.0*
m,15,steel,461.0,200000.0,991.4*
m,16,steel,461.0,200000.0,991.4*
m,17,steel,430.0,200000.0,1299.0*
m,18,steel,430.0,200000.0,1299.0*
m,19,steel,0.0,200000.0,0.0*
m,20,steel,0.0,200000.0,0.0*
m,21,steel,0.0,200000.0,0.0*
m,22,steel,1.0E8,200000.0,0.33*
m,23,steelLinSoft,0.60,28948.0,2.8948*
b,35,uy,0.0*
n,192,1.09375,0.22*
n,193,1.078125,0.1646709305278787*
n,194,0.021959239097994472,0.07562500000000001*
n,195,0.08375000000000002,0.17717667661656747*
n,196,1.125,0.1725*
n,197,0.04965003265445139,0.07476353093884536*
n,198,1.19235,0.14875*
n,199,0.08437828646442906,0.0643574411595916*
n,200,0.11010032715979375,0.09886725455480588*
n,201,0.25031249999999994,-0.25*
n,202,0.0,0.0275*
n,203,0.032299999999999995,0.03*
n,204,1.34375,-0.215*
n,205,1.539375,-0.25*
n,206,0.7893749999999999,-0.25*
n,207,0.96875,-0.215*
n,208,0.18449999999999997,0.20017468518095644*
n,209,0.1539879299021692,0.07742611536657462*
n,210,1.3125,-0.18*
n,211,0.9375,-0.18*
n,212,1.375,-0.07999999999999999*
n,213,0.875,-0.075*
n,214,1.2812499999999998,-0.09093749999999984*
n,215,0.96875,-0.09029761904761902*
n,216,0.032299999999999995,0.04*
n,217,1.68,0.020000000000000004*
n,218,0.75,0.03*
n,219,0.625,0.125*
n,220,0.71875,0.1313815789473684*
n,221,1.351875,-0.25*
n,222,0.9768749999999999,-0.25*
n,223,0.05099637727475386,0.052380232685324185*
n,224,0.072775,0.03*
n,225,0.9687500000000001,0.159161001054976*
n,226,1.15625,0.22*
n,227,1.1718750000000002,0.18314633333333336*
n,228,1.2160562500000005,0.18615375877192988*
n,229,0.18865000000000007,0.03*
n,230,0.032299999999999995,0.02*
n,231,0.8125,0.22*
n,232,1.5,0.22*
n,233,0.30515,-0.215*
n,234,0.3865999999999997,0.15437936470318545*
n,235,0.45500000000000007,0.1725*
n,236,0.3461,0.17546897900086908*
n,237,1.625,0.12*
n,238,1.21125,-0.25*
n,239,1.625,-0.07999999999999999*
n,240,0.4068,0.18485787012045707*
n,241,1.4375,0.22*
n,242,1.47375,0.25*
n,243,0.18,-0.135*
n,244,0.670625,0.25*
n,245,0.5240441176470588,0.14875*
n,246,0.49750000000000005,0.22*
n,247,0.30569999999999997,0.19084660350924126*
n,248,0.526875,0.25*
n,249,1.61125,0.25*
n,250,0.40505,-0.215*
n,251,0.26530000000000004,0.1908466035092414*
n,252,1.5625,0.22*
n,253,1.46875,0.1309375*
n,254,1.5,-0.02999999999999999*
n,255,0.45500000000000007,0.19624999999999998*
n,256,0.3663499999999999,0.19428700510516328*
n,257,0.4895220588235296,0.184375*
n,258,0.49750000000000005,-0.215*
n,259,0.5400000000000001,-0.18*
n,260,0.6250000000000001,-0.075*
n,261,0.5825,-0.215*
n,262,0.45500000000000007,-0.075*
n,263,0.4264,0.1982472021799586*
n,264,0.78125,0.22*
n,265,0.7968750000000001,0.1426312126362677*
n,266,0.765625,0.1765822900806912*
n,267,0.84375,0.22*
n,268,1.15625,-0.215*
n,269,0.3258999999999999,0.20017468518095635*
n,270,0.28550000000000003,0.2001746851809565*
n,271,0.875,0.1725*
n,272,1.1875,-0.18*
n,273,1.125,-0.075*
n,274,0.8281249999999999,0.1765822900806913*
n,275,1.164375,-0.25*
n,276,0.5825,0.22*
n,277,0.1441,0.20084095958768713*
n,278,1.53125,0.1590213815789473*
n,279,0.6018749999999999,-0.25*
n,280,0.4293975427295139,0.1728188281217722*
n,281,1.21875,-0.11902138157894727*
n,282,0.7968750000000001,0.18985654685033063*
n,283,0.11353169545756572,0.19001184570980414*
n,284,1.5372962457635566,0.061977546850079696*
n,285,1.2115994226341078,-0.019519883547664117*
n,286,0.625,0.1725*
n,287,0.11303830117089446,0.15018756658341684*
n,288,0.56125,0.1778296303041341*
n,289,0.571924044234851,0.12583142715091192*
n,290,0.54,0.03*
n,291,0.5245690262646038,0.08837357085740757*
n,292,0.6704755309325946,0.14875*
n,293,0.6875,0.03*
n,294,1.0550000000000002,0.27*
n,295,0.5081249999999999,-0.25*
n,296,0.49750000000000005,0.03*
n,297,0.45500000000000007,0.0775*
n,298,0.47625000000000006,0.22*
n,299,0.5628124999999999,0.25*
n,300,1.6524999999999999,0.22*
n,301,1.03125,0.22*
n,302,1.53125,-0.215*
n,303,1.59375,-0.215*
n,304,0.78125,-0.215*
n,305,1.454322097700352,0.04804866743632228*
n,306,1.633125,-0.25*
n,307,1.6524999999999999,-0.215*
n,308,1.164375,0.25*
n,309,1.105,0.27*
n,310,0.7784375000000001,0.25*
n,311,0.90625,0.22*
n,312,0.9221874999999999,0.25*
n,313,1.03125,-0.215*
n,314,1.070625,-0.25*
n,315,0.84375,-0.215*
n,316,0.9940625000000001,0.25*
n,317,1.1838433990524788,-0.07152222652676879*
n,318,1.258125,-0.25*
n,319,1.21875,-0.215*
n,320,0.90625,-0.215*
n,321,0.379946099711395,0.08745836900714565*
n,322,0.10500000000000001,-0.02*
n,323,0.1005,0.25*
n,324,0.28017499999999995,-0.215*
n,325,0.12115977182051506,0.060363177671798385*
n,326,0.055,-0.02*
n,327,0.08689049020152266,0.12594021849182657*
n,328,0.2034375,-0.25*
n,329,0.27963341320818025,0.1212050322804723*
n,330,0.155,0.0*
n,331,0.23500000000000007,-0.0225*
n,332,0.4,-0.18*
n,333,0.20503966049382708,-0.1515919958847737*
n,334,0.16547500000000004,0.03*
n,335,0.23500000000000004,-0.10125*
n,336,0.2118250000000001,0.03*
n,337,0.4195520436785606,0.13678423448882157*
n,338,0.54,-0.056904761904761895*
n,339,0.330125,-0.215*
n,340,0.3175,-0.18*
n,341,0.8125,-0.18*
n,342,0.47625000000000006,-0.215*
n,343,0.430025,-0.215*
n,344,0.65625,-0.215*
n,345,0.60375,-0.215*
n,346,0.6875000000000001,-0.18*
n,347,1.09375,-0.215*
n,348,1.0625,-0.18*
n,349,1.4375,-0.18*
n,350,1.625,-0.13*
n,351,0.23500000000000001,0.14625*
n,352,0.19051752684533194,0.12133202027816027*
n,353,1.013129432132964,0.1748107636853827*
n,354,0.96875,0.22*
n,355,0.6346875000000001,0.25*
n,356,0.65625,0.22*
n,357,1.40625,0.22*
n,358,1.3706249999999998,0.25*
n,359,0.71875,0.22*
n,360,0.8125,0.03*
n,361,0.7645809812195813,0.09000152346414568*
n,362,0.8503125,0.25*
n,363,1.34375,0.22*
n,364,1.2331249999999998,0.25*
n,365,1.28125,0.22*
n,366,1.2367958222728748,0.14679484771071677*
n,367,0.8831249999999999,-0.25*
n,368,0.4000000000000001,0.03*
n,369,0.5825,0.03*
n,370,0.5390806308764569,0.11869023010411248*
n,371,1.46875,-0.215*
n,372,1.445625,-0.25*
n,373,0.05025,0.18876089576647445*
n,374,0.71875,-0.215*
n,375,0.6956249999999999,-0.25*
n,376,0.3172503012719713,0.16043335625392038*
n,377,0.41437499999999994,-0.25*
n,378,1.59375,0.22*
n,379,1.576875,0.25*
n,380,1.625,-0.029999999999999992*
n,381,0.96875,-0.18*
n,382,0.4824730235544699,0.14875*
n,383,0.4909375,0.25*
n,384,0.15820209673607885,0.15222132644227632*
n,385,1.1409375,-0.25*
n,386,1.28125,-0.215*
n,387,0.0,0.1375*
n,388,0.0335,0.25*
n,389,0.6729938457496504,0.088515687993191*
n,390,0.049650032654451386,0.11823567205923413*
n,391,1.3217551231135822,0.06999999999999978*
n,392,1.301875,0.25*
n,393,0.4975000000000001,-0.18*
n,394,0.51875,-0.215*
n,395,0.5825000000000002,-0.18*
n,396,1.5160047455511874,0.1093612662099649*
n,397,1.40625,-0.215*
n,398,0.380075,-0.215*
n,399,1.34375,-0.18*
n,400,1.3284375,-0.25*
n,401,1.3216536458333334,-0.029999999999999992*
n,402,0.7187499999999998,-0.05970238095238073*
n,403,1.15625,-0.18*
n,404,0.9375,0.03*
n,405,0.9534374999999999,-0.25*
n,406,1.043231904955321,-0.045438208386522745*
n,407,1.0625,0.03*
n,408,0.9766373337196506,0.09270840237645246*
n,409,0.9230567145606803,0.17413590189384154*
n,410,1.1788199961360124,0.07974803201008719*
n,411,1.078125,0.1945417252582721*
n,412,1.0773071104560583,0.11617540184361563*
n,413,1.21875,0.22*
n,414,1.154487453600594,0.14875*
n,415,0.0,0.1925*
n,416,1.125,0.19624999999999998*
n,417,1.125,0.14875*
n,418,0.11769728997005004,0.12417659754901823*
n,419,1.2812500000000002,-0.14095120614035075*
n,420,0.875,-0.1275*
n,421,1.4275,-0.03000000000000003*
n,422,1.625,0.07*
n,423,0.5916035290296264,0.15696584658832374*
n,424,0.8493163787078853,0.14875000000000002*
n,425,1.508125,0.25*
n,426,1.53125,0.22*
n,427,1.46875,0.1809512061403509*
n,428,1.4393749999999998,0.25*
n,429,1.46875,0.22*
n,430,0.35514899701199554,0.14341402877349804*
n,431,0.5258733114791115,0.1864422334587545*
n,432,0.5536751008341106,0.1491800060060186*
n,433,1.560968782003391,-0.001171955008477918*
n,434,0.56125,-0.215*
n,435,0.625,-0.0225*
n,436,0.7576818604784497,0.13791364423237787*
n,437,0.875,0.19624999999999998*
n,438,1.21875,-0.18*
n,439,0.625,0.19624999999999998*
n,440,0.625,0.14875*
n,441,0.51875,0.05560895536625828*
n,442,0.45500000000000007,-0.0225*
n,443,0.4869221755812413,0.10124999999999998*
n,444,0.45500000000000007,0.05375*
n,445,1.625,0.16999999999999998*
n,446,1.645625,0.25*
n,447,1.5625,-0.18*
n,448,1.5159375,-0.25*
n,449,1.6096875,-0.25*
n,450,0.7659374999999999,-0.25*
n,451,1.5011704856592911,0.023075831903330016*
n,452,1.375,0.07*
n,453,1.4253370542184503,0.09579399955613965*
n,454,1.6524999999999999,-0.18*
n,455,1.0471875,-0.25*
n,456,0.8596874999999999,-0.25*
n,457,1.2346305590654945,-0.07077512128662138*
n,458,1.125,-0.0225*
n,459,1.2346875,-0.25*
n,460,0.90625,-0.18*
n,461,0.3310038363818267,0.07786871614882881*
n,462,0.08733606798516468,0.1516820055097657*
n,463,0.2900000000000001,0.03*
n,464,0.2879391613975095,-0.04875000000000002*
n,465,0.18,-0.045*
n,466,0.45500000000000007,-0.1275*
n,467,0.3725,-0.12447598960383051*
n,468,0.20630562958025547,-0.1224912835885405*
n,469,0.17706250000000007,0.05791080428209829*
n,470,0.2750284090909091,-0.09928736514136913*
n,471,0.20903409090909092,-0.08812500000000001*
n,472,0.23500000000000007,0.06875*
n,473,0.2350000000000001,0.00375*
n,474,0.45500000000000007,0.14875*
n,475,0.4274218667171693,0.10125*
n,476,0.38957251246108415,0.12029251640099084*
n,477,0.51875,-0.013452380952380948*
n,478,0.32062499999999994,-0.25*
n,479,0.33125000000000004,-0.1401605134133543*
n,480,0.84375,-0.18*
n,481,0.78125,-0.18*
n,482,0.42750000000000005,-0.18*
n,483,0.6721874999999999,-0.25*
n,484,0.6562500000000002,-0.18*
n,485,1.125,-0.1275*
n,486,1.09375,-0.18*
n,487,1.03125,-0.18*
n,488,1.46875,-0.10500000000000001*
n,489,1.375,-0.13*
n,490,1.68,-0.07999999999999999*
n,491,0.2155473818716604,0.16562499999999997*
n,492,0.2544526181283395,0.16562500000000005*
n,493,0.23500000000000004,0.126875*
n,494,0.16574319033363238,0.1047949862818673*
n,495,1.0444815653606834,0.16239731225314602*
n,496,0.9992177085491583,0.14351123842456912*
n,497,0.984375,0.19095830738637037*
n,498,0.671875,0.1860745235882763*
n,499,1.375,0.16999999999999998*
n,500,0.7343750000000001,0.18985654685033057*
n,501,0.7065625,0.25*
n,502,0.875,0.0775*
n,503,0.875,-0.0225*
n,504,0.78125,0.03*
n,505,1.265625,0.1842748947368421*
n,506,1.2603036872944597,0.11522916169728285*
n,507,0.37250000000000005,0.03*
n,508,0.625,0.0775*
n,509,0.5612500000000001,0.06684377232402745*
n,510,1.46875,-0.18*
n,511,1.4221875,-0.25*
n,512,0.029401991482713597,0.16783538392106123*
n,513,0.71875,-0.18*
n,514,0.30084457341618726,0.13851517777373054*
n,515,1.68,-0.029999999999999992*
n,516,1.6524999999999996,-0.00499999999999996*
n,517,0.984375,-0.1351488095238095*
n,518,0.5032585706007644,0.16314710055848966*
n,519,1.28125,-0.18*
n,520,0.6575740892486276,0.11804080857152105*
n,521,0.71875,0.06880283261496202*
n,522,0.65625,0.03*
n,523,0.026537812955648592,0.13228223391534213*
n,524,1.3240529190619583,0.12090325189886976*
n,525,0.6250000000000002,-0.1275*
n,526,1.501842446630424,0.14087912032352237*
n,527,1.5699871412387782,0.11995924929781243*
n,528,1.4931870780602257,0.07063288401762052*
n,529,1.40625,-0.18*
n,530,0.37250000000000005,-0.18*
n,531,1.3248980811460658,0.019996759123477134*
n,532,1.375,-0.029999999999999992*
n,533,1.3272000623532865,-0.07754071302816927*
n,534,0.7187499999999999,-0.00940784276550687*
n,535,0.7986371177462074,-0.049352906103447905*
n,536,0.96875,-0.026089865931528462*
n,537,1.03125,-0.0021980527827239597*
n,538,1.03125,0.07587451757232146*
n,539,0.96875,0.03*
n,540,0.9309360863940959,0.12097844749830303*
n,541,0.8998646765720204,0.14875*
n,542,1.2148728475857986,0.107162340793058*
n,543,1.2125919186310958,0.03585388298163763*
n,544,1.125,0.0775*
n,545,1.0997217938844541,0.1796063278930754*
n,546,1.1734187268002974,0.11663459575092114*
n,547,0.02549459777409228,0.19559748998428758*
n,548,1.0981399221520656,0.13687499999999986*
n,549,1.2450730032317636,-0.1440282346491228*
n,550,0.9289495636550308,-0.12672670993448729*
n,551,1.4210928759578507,0.01583501975574286*
n,552,1.68,0.12*
n,553,1.68,0.07*
n,554,1.5830680116361722,0.045000000000000345*
n,555,0.5985462216481084,0.13079077326779143*
n,556,0.5913461700257197,0.1891031306439489*
n,557,0.8225514583008894,0.1503549662739865*
n,558,1.515625,0.18951069078947363*
n,559,1.453125,0.20047560307017548*
n,560,1.484375,0.20047560307017548*
n,561,0.3545611304241016,0.10968118607051991*
n,562,1.5977503949185288,-0.004999999999999994*
n,563,1.5563685338968452,-0.07032866525788717*
n,564,0.625,0.00375*
n,565,0.6688397581254725,-0.04874999999999992*
n,566,0.5861621315192743,-0.04874999999999985*
n,567,0.7801168136059052,0.11669139138688436*
n,568,0.7421460280921258,0.11122377630963921*
n,569,0.9024319940743565,0.1925894814811102*
n,570,0.8524189191692109,0.1843749999999998*
n,571,1.203125,-0.14951069078947363*
n,572,0.6477377654662974,0.16062499999999982*
n,573,0.4275000000000001,0.03*
n,574,0.45500000000000007,0.00375*
n,575,0.5119775497829584,0.11303215115292999*
n,576,0.49929857121497834,0.07596258724818157*
n,577,1.625,0.195*
n,578,1.68,0.16999999999999998*
n,579,1.578125,0.17546874999999998*
n,580,1.59375,-0.18*
n,581,1.53125,-0.18*
n,582,1.5371328017573869,0.02590452417182297*
n,583,1.46375,-0.002649753427363497*
n,584,1.375,0.095*
n,585,1.68,-0.13*
n,586,1.625,-0.155*
n,587,1.2089481321487645,-0.05151326853083235*
n,588,1.2665433666464478,-0.025633304608518075*
n,589,1.2487298297423262,-0.1021527075659537*
n,590,1.2095031263648532,-0.08924099220902966*
n,591,1.09375,0.03*
n,592,1.1674476558691693,0.0037500000000000792*
n,593,1.1529730391687583,-0.04875*
n,594,1.0882624018717573,-0.04875000000000007*
n,595,0.875,-0.15375*
n,596,0.3060183757371962,0.10036635178047325*
n,597,0.3175000000000001,0.03*
n,598,0.23500000000000004,-0.04875*
n,599,0.20289772727272729,-0.0225*
n,600,0.5050143390689609,-0.10125000000000002*
n,601,0.45500000000000007,-0.15375*
n,602,0.41327850028659535,-0.13885128601452823*
n,603,0.3831720424152761,-0.04875*
n,604,0.29614602045747346,-0.0777644355708664*
n,605,0.2941363464577751,-0.11875221923603944*
n,606,0.2654614177337701,-0.06992545733597066*
n,607,0.18,-0.0675*
n,608,0.26250000000000007,0.03*
n,609,0.20458345841854417,0.08812500000000001*
n,610,0.2653700668448137,0.08812500000000004*
n,611,0.4207576817111584,0.065625*
n,612,0.4024224268059227,0.09869691656615096*
n,613,0.49457203518297305,-0.05219865148292567*
n,614,0.56125,-0.007314375407697355*
n,615,0.3441386968084288,-0.11197192091368219*
n,616,0.3037500000000001,-0.15296184795451562*
n,617,0.8281249999999999,-0.13514880952380953*
n,618,1.1560759038958928,-0.10125000000000019*
n,619,1.125,-0.15375*
n,620,1.0585949581423495,-0.11189875969327273*
n,621,1.4637499999999999,-0.05890625000000003*
n,622,1.4185416666666664,-0.10499999999999987*
n,623,1.375,-0.155*
n,624,1.3281250000000002,-0.13546875000000017*
n,625,1.6524999999999999,-0.10500000000000007*
n,626,1.6524999999999999,-0.05499999999999999*
n,627,0.20932352836477314,0.13992343953136993*
n,628,0.2712478545480632,0.1457986555621425*
n,629,1.0628481718793954,0.1406739168561969*
n,630,1.0377401004324895,0.19116978641680457*
n,631,1.0050327354261595,0.11050705291168292*
n,632,0.9708223068426494,0.12571258788933884*
n,633,0.9525301654015992,0.18686899505559978*
n,634,0.704008688239343,0.16618118487391312*
n,635,1.375,0.195*
n,636,1.4180105572753727,0.145*
n,637,1.3281250000000002,0.17546874999999998*
n,638,0.7407885254248767,0.16153394217346065*
n,639,0.90625,0.03*
n,640,0.84375,0.03*
n,641,0.796875,0.06665695125755498*
n,642,0.765625,0.05797539107684796*
n,643,1.2412067918792857,0.19487465031086446*
n,644,1.296875,0.19188664657154664*
n,645,1.2867787397499209,0.08683933572936511*
n,646,0.38625000000000004,0.05742977987608719*
n,647,0.625,0.05375*
n,648,0.5609157300579923,0.09736384196542072*
n,649,1.484375,-0.14250000000000002*
n,650,0.734375,-0.11985119047619033*
n,651,1.6524999999999999,0.02262500000000029*
n,652,1.68,-0.004999999999999994*
n,653,1.625,-0.004999999999999994*
n,654,1.015625,-0.14940938319587946*
n,655,1.296875,-0.16047560307017547*
n,656,1.2656249999999998,-0.1604756030701753*
n,657,0.688511639206173,0.12310808042067449*
n,658,0.625,0.10125*
n,659,0.71875,0.03*
n,660,0.6883821884114131,0.061274592338596216*
n,661,1.3499616830033956,0.14499999999999996*
n,662,1.292143448114965,0.11845780852206336*
n,663,0.6718750000000002,-0.13514880952380956*
n,664,0.6250000000000002,-0.15375*
n,665,1.5268853309738164,0.13319115703325457*
n,666,1.4909618612077944,0.11704922950023258*
n,667,1.4792770028687512,0.15594435307017543*
n,668,1.5975120742432283,0.09500000000000001*
n,669,1.5469010835438914,0.09476884832376739*
n,670,1.5183056202338507,0.08191970263905846*
n,671,1.5119101678035929,0.04932731734841499*
n,672,1.4824473959159241,0.0443813985725355*
n,673,1.4595036924704357,0.08386501672602348*
n,674,0.3587500000000001,-0.1529618479545157*
n,675,1.3499474233262976,0.045*
n,676,1.3499506576101301,-0.004999999999999994*
n,677,1.40125,-0.05499999999999999*
n,678,1.375,-0.05499999999999999*
n,679,1.3497505268953316,-0.10499999999999998*
n,680,1.2962985988849767,-0.05705198628839015*
n,681,0.765625,-0.01448483887196892*
n,682,0.8413279421225567,-0.04875000000000009*
n,683,1.000164334319057,-0.058193742489573735*
n,684,0.9258654458589197,-0.05819374248957373*
n,685,0.9964087689694987,-0.004749446767881374*
n,686,1.03125,0.03*
n,687,1.0476257020898387,0.10362804825984492*
n,688,0.9979833297828669,0.06495487168892897*
n,689,0.953125,0.0019550670342357683*
n,690,0.9531250000000002,0.06381550780939547*
n,691,0.9402925386723495,0.1495280218327134*
n,692,0.901405090990535,0.10125000000000019*
n,693,1.213934884354172,0.07150163452170406*
n,694,1.125,0.10125*
n,695,1.152948972207979,0.05374999999999999*
n,696,0.9531249999999999,-0.15016934257331072*
n,697,0.9218750000000001,-0.1551850105647506*
n,698,0.9016040675139597,-0.10124999999999984*
n,699,0.9584724190713164,-0.11902533272470484*
n,700,1.4140951534946595,0.05629858419269099*
n,701,1.40125,-0.01030407457104067*
n,702,1.6524999999999996,0.0950000000000002*
n,703,1.6524999999999999,0.145*
n,704,1.625,0.045000000000000005*
n,705,0.8333024924760153,0.10566999828493726*
n,706,1.5068040196516563,0.16574179810953696*
n,707,1.546875,0.1927442192989849*
n,708,1.421875,0.19148122027850656*
n,709,0.35508246252300524,0.08466675468362181*
n,710,1.5814896674757193,0.017380799133195197*
n,711,1.5935257625739523,-0.05499999999999987*
n,712,1.5864799166294867,-0.10499999999999998*
n,713,1.5085691771224277,-0.0775809071343447*
n,714,1.5394131164144043,-0.034469447174682574*
n,715,0.60375,0.03*
n,716,0.698111531089828,-0.0345551118589439*
n,717,0.625,-0.04875*
n,718,0.6626376322954948,-0.009375000000000001*
